request_id,created_at,apollo_url,leads_needed,person,File Name,extracted_file_url,data_extracted,status,backend_status
2a40372d-5822-44da-a6c7-704184443205,"October 10, 2025 at 3:47:19 PM GMT+5:30",https://app.apollo.io/#/people?personLocations[]=Greater%20Houston%20Area&sortByField=%5Bnone%5D&sortAscending=false&qNotOrganizationKeywordTags[]=animal%20rescue&qNotOrganizationKeywordTags[]=construction&qNotOrganizationKeywordTags[]=intern&excludedOrganizationKeywordFields[]=tags&excludedOrganizationKeywordFields[]=name&excludedOrganizationKeywordFields[]=social_media_description&personTitles[]=foster&page=1,10000,,234,https://drive.google.com/file/d/1tkVabHH1Pw_snQ8nBAeE0m42vrWs9yEe/view?usp=drive_link,2500,completed,FALSE
5c8d978d-d550-4e96-a7ab-da2e856297e0,"October 10, 2025 at 3:47:22 PM GMT+5:30",https://app.apollo.io/#/people?page=1&contactEmailStatusV2[]=verified&personTitles[]=owner&personTitles[]=ceo%20and%20co-founder&personTitles[]=coo&personTitles[]=director&personTitles[]=Managing%20Director&personTitles[]=principal%20consultant&personTitles[]=head%20of%20recruitment&personTitles[]=vp%20operations&personLocations[]=United%20States&personLocations[]=United%20Kingdom&personLocations[]=Germany&personLocations[]=Canada&personLocations[]=Australia&personLocations[]=Europe&personLocations[]=France&personLocations[]=Ireland&personLocations[]=Switzerland&personLocations[]=Kuwait&personLocations[]=bahren&personLocations[]=Qatar&organizationIndustryTagIds[]=5567e09973696410db020800&organizationIndustryTagIds[]=5567e134736964214f5e0000&qOrganizationKeywordTags[]=it%20services%20%26%20it%20consulting&qOrganizationKeywordTags[]=it%20staffing&includedOrganizationKeywordFields[]=tags&includedOrganizationKeywordFields[]=name&sortAscending=false&sortByField=recommendations_score&organizationNumEmployeesRanges[]=51%2C100,10000,,235,https://drive.google.com/file/d/1IAJ4ejQcIHFmpoyM4OxMBDWJ-7WSiWaV/view?usp=drive_link,200,completed,FALSE
6db67c8d-42fe-4b02-92e6-5af9a0500f93,"October 10, 2025 at 3:48:15 PM GMT+5:30",https://app.apollo.io/#/people?page=1&personTitles[]=sales%20manager&personTitles[]=sales%20director&personTitles[]=director%20of%20sales&personTitles[]=owner&personTitles[]=vp%20of%20sales&personTitles[]=sales%20and%20marketing%20manager&personTitles[]=ceo&personLocations[]=Spain&organizationNumEmployeesRanges[]=1%E2%80%9310&qOrganizationKeywordTags[]=Residential%20Real%20Estate&sortByField=%5Bnone%5D&sortAscending=false,10000,,236,https://drive.google.com/file/d/1yYaLNMxRk-fjXwhlRSx_yyVBttFBm0r2/view?usp=drive_link,100,completed,FALSE
c00847ef-8776-45a6-b7cd-13f3f8bca0a6,"October 10, 2025 at 3:48:18 PM GMT+5:30",https://app.apollo.io/#/people?prospectedByCurrentTeam[]=no&sortAscending=false&sortByField=%5Bnone%5D&personTitles[]=head%20of%20hr&personTitles[]=head%20of%20talent%20acquisition&personTitles[]=head%20of%20talent&personTitles[]=hr%20manager&qOrganizationSearchListId=68e6a44fcc890400150c6da3&page=1&personLocations[]=United%20States,10000,,237,https://drive.google.com/file/d/1kmLJFh-yFdnXAJnkd9JjtyPYrUexdIqj/view?usp=drive_link,1300,completed,FALSE
a2aef50f-ebc4-4631-ae02-399ffc7fa220,"October 10, 2025 at 3:48:22 PM GMT+5:30",https://app.apollo.io/#/people?personTitles[]=owner&organizationNumEmployeesRanges[]=11-50&qOrganizationKeywordTags[]=mechanical%20or%20industrial%20engineering&personLocations[]=chicago,10000,,238,https://drive.google.com/file/d/1s3LnNRoP3FDh2ppTNGUnVq6YqcpewaN5/view?usp=drive_link,100,completed,FALSE
23993a2d-900f-48fa-b442-a3e435d6979b,"October 10, 2025 at 3:48:25 PM GMT+5:30",https://app.apollo.io/#/people?page=1&personTitles%5B%5D=owner&personTitles%5B%5D=founder&personTitles%5B%5D=founder%20and%20ceo&personTitles%5B%5D=founding%20partner&personTitles%5B%5D=co-founder&personTitles%5B%5D=director&personTitles%5B%5D=founding%20principal&personTitles%5B%5D=partner&personTitles%5B%5D=partner%20manager&personTitles%5B%5D=partner%20account%20manager&organizationLocations%5B%5D=United%20States&organizationLocations%5B%5D=Canada&qKeywords=Marketing%20Consultant&sortByField=%5Bnone%5D&sortAscending=false,10000,,239,https://drive.google.com/file/d/1np9AYHTBxqYEpNC4EKyNUuRR_nmE3jn1/view?usp=drive_link,100,completed,FALSE
ade46194-0d03-49d4-b3f0-bc4216e392e1,"October 10, 2025 at 3:48:28 PM GMT+5:30",https://app.apollo.io/#/people?page=1&personTitles[]=owner&personLocations[]=United%20States&organizationNumEmployeesRanges[]=1%2C10&organizationNumEmployeesRanges[]=11%2C20&organizationIndustryTagIds[]=5567cddb7369644d250c0000&sortByField=%5Bnone%5D&sortAscending=false&qOrganizationKeywordTags[]=Gym&qOrganizationKeywordTags[]=personal%20training&qOrganizationKeywordTags[]=pilates&qOrganizationKeywordTags[]=yoga&qOrganizationKeywordTags[]=martial%20arts&qOrganizationKeywordTags[]=kickboxing&qOrganizationKeywordTags[]=boxing&qOrganizationKeywordTags[]=fitness%20center&includedOrganizationKeywordFields[]=tags&includedOrganizationKeywordFields[]=name,10000,,240,https://drive.google.com/file/d/1tNLNg_s3Kq4UDcDsuagPQudp3kTVBJSW/view?usp=drive_link,7500,completed,FALSE
ad250447-c286-4deb-a99f-d75202df8aef,"October 10, 2025 at 3:48:32 PM GMT+5:30",https://app.apollo.io/#/people?page=1&contactEmailStatusV2[]=verified&contactEmailStatusV2[]=unverified&personDepartmentOrSubdepartments[]=master_marketing&personLocations[]=India&prospectedByCurrentTeam[]=no&sortAscending=false&sortByField=recommendations_score&organizationIds[]=56e32e01f3e5bb2e9b008cf0&organizationIds[]=60c9df060325df00da2eaf83,10000,,241,https://drive.google.com/file/d/1FePuD8lXsJoEbEfrj_BjAPsMUCBjtFgP/view?usp=drive_link,132,completed,FALSE
6d5a2350-0db2-47e4-9c04-c62bbf356b12,"October 10, 2025 at 3:48:35 PM GMT+5:30",https://app.apollo.io/#/people?page=1&contactEmailStatusV2[]=verified&personSeniorities[]=owner&personSeniorities[]=founder&personSeniorities[]=c_suite&personSeniorities[]=vp&personSeniorities[]=director&personSeniorities[]=head&personSeniorities[]=manager&qNotOrganizationSearchListId=68e69e965f611100113058fd&personLocations[]=California%2C%20US&personLocations[]=Texas%2C%20US&personLocations[]=Florida%2C%20US&personLocations[]=Canada&personLocations[]=Europe&personLocations[]=United%20Kingdom&personLocations[]=France&organizationNumEmployeesRanges[]=1%2C10&organizationNumEmployeesRanges[]=11%2C20&organizationNumEmployeesRanges[]=21%2C50&qOrganizationKeywordTags[]=Real%20Estate%20Administrative&qOrganizationKeywordTags[]=real%20estate%20agents%20%26%20brokers&includedOrganizationKeywordFields[]=tags&includedOrganizationKeywordFields[]=name&prospectedByCurrentTeam[]=no&pendo=t6mU4Y6iEdhxX5MQid4c4G8N1hc&sortAscending=false&sortByField=recommendations_score,10000,,242,https://drive.google.com/file/d/1GvYg5U8hSlGxxBIUo-XZY2Xj8d9sj9bc/view?usp=drive_link,1600,completed,FALSE
9ba1fc50-194b-4e22-ad2d-344e0af61a63,"October 10, 2025 at 3:48:38 PM GMT+5:30",https://app.apollo.io/#/people?contactEmailStatusV2[]=verified&personLocations[]=California%2C%20US&personLocations[]=Texas%2C%20US&personLocations[]=Florida%2C%20US&personLocations[]=Canada&personLocations[]=Europe&personLocations[]=United%20Kingdom&personLocations[]=France&organizationNumEmployeesRanges[]=1%2C10&organizationNumEmployeesRanges[]=11%2C20&organizationNumEmployeesRanges[]=21%2C50&prospectedByCurrentTeam[]=no&pendo=t6mU4Y6iEdhxX5MQid4c4G8N1hc&sortAscending=false&sortByField=recommendations_score&personTitles[]=Operations%20Manager&personTitles[]=Managing%20Director&personTitles[]=Executive%20Director&personTitles[]=President&personTitles[]=Vice%20President%20%28VP%29&personTitles[]=General%20Manager%20%28GM%29&personTitles[]=Director%20of%20Operations&personTitles[]=Head%20of%20Strategy&personTitles[]=Business%20Development%20Director&personTitles[]=Senior%20Manager&personTitles[]=Director%20of%20Finance&personTitles[]=Chief%20Financial%20Officer&personTitles[]=Director%20of%20Marketing&personTitles[]=Director%20Of%20Sales&personTitles[]=Director%20of%20Communications&personTitles[]=Project%20Management%20Director&personTitles[]=Chief%20Technology%20Officer&personTitles[]=CTO&personTitles[]=Chief%20Product%20Officer&personTitles[]=Consulting%20Director&qNotOrganizationSearchListId=68e6a936fed5080021329767&page=1&qOrganizationKeywordTags[]=retailers&qOrganizationKeywordTags[]=retail%20apparel%20%26%20fashion&includedOrganizationKeywordFields[]=tags&includedOrganizationKeywordFields[]=name,10000,,243,https://drive.google.com/file/d/1zymVEIvMBsAhvDI5HJr-53vgN6fqJDW_/view?usp=drive_link,1500,completed,FALSE
c838c80d-9133-4b57-9321-5140d277d472,"October 10, 2025 at 3:48:42 PM GMT+5:30",https://app.apollo.io/#/people?page=1&organizationLocations[]=India&qOrganizationKeywordTags[]=stalwart%20international&includedOrganizationKeywordFields[]=name&organizationKeywords[]=stalwart%20international&sortAscending=false&sortByField=%5Bnone%5D,10000,,244,https://drive.google.com/file/d/14wJSpJ-9u4GQZSRgn7SVmv8UW_yJprKH/view?usp=drive_link,100,completed,FALSE
541ee7d8-0ede-4b00-b314-42a06ae1b28b,"October 10, 2025 at 3:48:45 PM GMT+5:30",https://app.apollo.io/#/people?contactEmailStatusV2[]=verified&organizationNumEmployeesRanges[]=21%2C50&organizationNumEmployeesRanges[]=1%2C10&organizationNumEmployeesRanges[]=11%2C20&sortAscending=false&sortByField=recommendations_score&prospectedByCurrentTeam[]=no&personTitles[]=Recruitment%20Director&personTitles[]=Talent%20Partner&personTitles[]=Founder&page=1&organizationIndustryTagIds[]=5567e09973696410db020800,10000,,245,https://drive.google.com/file/d/1f7FKtlk0FHhxP6k1j1KKLeCUj-7DPC3N/view?usp=drive_link,2000,completed,FALSE
a634636b-27ad-4de5-8aca-3ac2632d1ce0,"October 10, 2025 at 3:48:48 PM GMT+5:30",https://app.apollo.io/#/people?sortByField=%5Bnone%5D&sortAscending=false&organizationIndustryTagIds[]=5567cd4c7369644d39080000&personSeniorities[]=owner&personSeniorities[]=founder&contactEmailStatusV2[]=verified&organizationLocations[]=espa%C3%B1a&organizationNumEmployeesRanges[]=5001%2C10000&organizationNumEmployeesRanges[]=2001%2C5000&organizationNumEmployeesRanges[]=1001%2C2000&organizationNumEmployeesRanges[]=501%2C1000&organizationNumEmployeesRanges[]=201%2C500&organizationNumEmployeesRanges[]=101%2C200&organizationNumEmployeesRanges[]=51%2C100&organizationNumEmployeesRanges[]=11%2C20&organizationNumEmployeesRanges[]=21%2C50&page=1,10000,,246,https://drive.google.com/file/d/1QbCyUxsb4-cAw6GXCP2XixnYvedyWSlF/view?usp=drive_link,227,completed,FALSE
0f8a17ac-f822-4346-bbcd-f94b3ded8b25,"October 10, 2025 at 3:48:51 PM GMT+5:30",https://app.apollo.io/#/people?personTitles[]=CMO&personTitles[]=CFO&personTitles[]=CCO&personTitles[]=CRO&personTitles[]=President%20of%20Marketing&personTitles[]=VP%20of%20Marketing&personTitles[]=Director%20of%20Marketing&personTitles[]=VP%20of%20event%20operations&personTitles[]=VP%20of%20Operations&personTitles[]=Head%20of%20operations&personTitles[]=director%20of%20operations&personTitles[]=Head%20of%20innovation&personTitles[]=head%20of%20event%20innovation&lookalikeOrganizationIds[]=60f4ff2ab50f2500019c3bc3&lookalikeOrganizationIds[]=556d9e6c7369641276855101&lookalikeOrganizationIds[]=54a1294069702d9ebc576301&personLocations[]=United%20States&organizationLocations[]=United%20States&organizationNumEmployeesRanges[]=501%2C1000&organizationNumEmployeesRanges[]=1001%2C2000&organizationNumEmployeesRanges[]=2001%2C5000&organizationNumEmployeesRanges[]=201%2C500&prospectedByCurrentTeam[]=no&page=1&sortByField=recommendations_score&sortAscending=false,10000,,247,https://drive.google.com/file/d/122nhWKVDecieNkZfin_CnqgAsdAeedcc/view?usp=drive_link,5300,completed,FALSE
61f7df7e-c5cd-4470-b59d-3641f3f08da3,"October 10, 2025 at 3:48:54 PM GMT+5:30",https://app.apollo.io/#/people?page=1&personTitles[]=CIO&personTitles[]=CTO&personTitles[]=VP%20of%20Data%20%26%20Analytics&personTitles[]=VP%20of%20population%20health&personTitles[]=director%20of%20population%20health&personTitles[]=CMIO&personTitles[]=VP%20of%20Operations&personTitles[]=Head%20of%20compliance&personTitles[]=head%20of%20regulatory%20affairs&personTitles[]=head%20of%20operations&personTitles[]=CSO&personTitles[]=VP%20of%20R%26D&personTitles[]=Director%20of%20R%26D&personTitles[]=VP%20of%20clinical%20development&personTitles[]=director%20of%20clinical%20development&personTitles[]=vp%20bioinformatics&personTitles[]=director%20of%20data%20science&personTitles[]=vp%20of%20data%20science&personTitles[]=director%20of%20bioinformatics&personTitles[]=head%20of%20clinical%20operations&personTitles[]=vp%20of%20regulatory%20affairs&personLocations[]=United%20States&organizationLocations[]=United%20States&organizationNumEmployeesRanges[]=40%2C698&organizationIndustryTagIds[]=5567cdde73696439812c0000&organizationIndustryTagIds[]=5567d08e7369645dbc4b0000&organizationIndustryTagIds[]=5567e1b97369641ea9690200&organizationIndustryTagIds[]=5567d0467369645dbc200000&organizationIndustryTagIds[]=5567e0eb73696410e4bd1200&organizationIndustryTagIds[]=5567ce2773696454308f0000&qOrganizationKeywordTags[]=healthcare%20innovation&qOrganizationKeywordTags[]=digital%20health&qOrganizationKeywordTags[]=machine%20learning&qOrganizationKeywordTags[]=clinical%20trials&qOrganizationKeywordTags[]=patient%20outcomes&qOrganizationKeywordTags[]=research%20data&qOrganizationKeywordTags[]=clinical%20data&qOrganizationKeywordTags[]=population%20health&qOrganizationKeywordTags[]=ai-driven%20research&qOrganizationKeywordTags[]=clinical%20infomatics&qOrganizationKeywordTags[]=telehealth&qOrganizationKeywordTags[]=virtual%20care&qOrganizationKeywordTags[]=mobile%20health&qOrganizationKeywordTags[]=connected%20health&qOrganizationKeywordTags[]=remote%20diagnostics&qOrganizationKeywordTags[]=al%20drug%20discovery&qOrganizationKeywordTags[]=genomics&qOrganizationKeywordTags[]=disease%20prediciton&includedOrganizationKeywordFields[]=tags&includedOrganizationKeywordFields[]=name&prospectedByCurrentTeam[]=no&sortByField=%5Bnone%5D&sortAscending=false,10000,,248,https://drive.google.com/file/d/11hQuWf1aVn4aPLPX2rE9tLv2JkMAW9xa/view?usp=drive_link,6200,completed,FALSE
909140b8-d1af-482e-b487-18b14673ca90,"October 10, 2025 at 3:48:58 PM GMT+5:30",https://app.apollo.io/#/people?organizationLocations[]=United%20States&organizationNumEmployeesRanges[]=50%2C250&organizationIndustryTagIds[]=5567cd4773696439b10b0000&qOrganizationKeywordTags[]=software%20development&qOrganizationKeywordTags[]=financial%20services&qOrganizationKeywordTags[]=custom%20data%20mapping&qOrganizationKeywordTags[]=data%20visualization&qOrganizationKeywordTags[]=dynamic%20data%20models&qOrganizationKeywordTags[]=data%20transformation%20tools&qOrganizationKeywordTags[]=bi%20dashboards&qOrganizationKeywordTags[]=financial%20data%20management&qOrganizationKeywordTags[]=excel%20integration&qOrganizationKeywordTags[]=fp&qOrganizationKeywordTags[]=no-code%20data%20connectors&qOrganizationKeywordTags[]=version%20control&qOrganizationKeywordTags[]=secure%20data%20environment&qOrganizationKeywordTags[]=modeling%20and%20forecasting&qOrganizationKeywordTags[]=bi-directional%20spreadsheet%20sync&qOrganizationKeywordTags[]=data%20consolidation&qOrganizationKeywordTags[]=ai-driven%20variance%20analysis&qOrganizationKeywordTags[]=google%20sheets%20integration&qOrganizationKeywordTags[]=data%20discrepancy%20monitoring&qOrganizationKeywordTags[]=interactive%20dashboards&qOrganizationKeywordTags[]=financial%20reporting&qOrganizationKeywordTags[]=collaborative%20budgeting&qOrganizationKeywordTags[]=compliance%20and%20security&qOrganizationKeywordTags[]=headcount%20planning&qOrganizationKeywordTags[]=spreadsheet%20add-ins&qOrganizationKeywordTags[]=cloud-hosted%20fp&qOrganizationKeywordTags[]=automated%20financial%20statements&qOrganizationKeywordTags[]=multi-source%20data%20aggregation&qOrganizationKeywordTags[]=real-time%20data%20sync&qOrganizationKeywordTags[]=scenario%20analysis&qOrganizationKeywordTags[]=ai-powered%20insights&qOrganizationKeywordTags[]=automated%20reporting&qOrganizationKeywordTags[]=no-code%20connectors&qOrganizationKeywordTags[]=ai%20variance%20explanation&qOrganizationKeywordTags[]=enterprise-grade%20security&qOrganizationKeywordTags[]=audit%20logs&qOrganizationKeywordTags[]=automated%20currency%20conversion&qOrganizationKeywordTags[]=information%20technology&qOrganizationKeywordTags[]=b2b&qOrganizationKeywordTags[]=services&qOrganizationKeywordTags[]=management%20consulting%20services&qOrganizationKeywordTags[]=data%20management&qOrganizationKeywordTags[]=business%20intelligence&qOrganizationKeywordTags[]=data%20analytics&qOrganizationKeywordTags[]=information%20technology%20&qOrganizationKeywordTags[]=analytics&includedOrganizationKeywordFields[]=tags&includedOrganizationKeywordFields[]=name&qNotOrganizationKeywordTags[]=coaching&qNotOrganizationKeywordTags[]=consulting&qNotOrganizationKeywordTags[]=it%20consulting&qNotOrganizationKeywordTags[]=lucy&qNotOrganizationKeywordTags[]=assessment&qNotOrganizationKeywordTags[]=ams&excludedOrganizationKeywordFields[]=tags&excludedOrganizationKeywordFields[]=name&excludedOrganizationKeywordFields[]=social_media_description&sortByField=%5Bnone%5D&sortAscending=false&personTitles[]=Founder&personTitles[]=Co-Founder&personTitles[]=CEO&personTitles[]=Chief%20Executive%20Officer&personTitles[]=Head%20of%20Growth&personTitles[]=VP%20of%20Growth&personTitles[]=VP%20Growth&personTitles[]=VP%20of%20Sales&personTitles[]=Head%20of%20Sales&personTitles[]=Director%20of%20Sales&personTitles[]=Revenue%20Operations%20Manager&personTitles[]=VP%20of%20Revenue&personTitles[]=Chief%20Revenue%20Officer&personTitles[]=CRO&personTitles[]=Go-To-Market%20Lead&personTitles[]=Director%20of%20Business%20Development&personTitles[]=Head%20of%20Business%20Development&personTitles[]=Director%20of%20Demand%20Generation&personTitles[]=Head%20of%20Demand%20Generation&personTitles[]=Head%20of%20Marketing&personTitles[]=VP%20of%20Marketing&page=1,10000,,249,https://drive.google.com/file/d/11Xtg3uDtbn7MzWVBETpqYfLGBqinZ8y5/view?usp=drive_link,3944,completed,FALSE
a64bb38e-fee1-4209-86d7-f861b36d7548,"October 10, 2025 at 3:49:02 PM GMT+5:30",https://app.apollo.io/#/people?contactEmailStatusV2[]=verified&personSeniorities[]=founder&personSeniorities[]=c_suite&organizationNumEmployeesRanges[]=1%2C10&organizationNumEmployeesRanges[]=11%2C20&organizationNumEmployeesRanges[]=21%2C50&organizationNumEmployeesRanges[]=51%2C100&includedOrganizationKeywordFields[]=tags&includedOrganizationKeywordFields[]=name&prospectedByCurrentTeam[]=no&pendo=t6mU4Y6iEdhxX5MQid4c4G8N1hc&sortAscending=false&sortByField=recommendations_score&page=1&personLocations[]=Florida%2C%20US&personLocations[]=California%2C%20US&personLocations[]=Texas%2C%20US&personLocations[]=New%20York%2C%20US&personLocations[]=Pennsylvania%2C%20US&personLocations[]=Ohio%2C%20US&personLocations[]=New%20Jersey%2C%20US&qOrganizationKeywordTags[]=home%20improvement&qOrganizationKeywordTags[]=home%20improvements,10000,,250,https://drive.google.com/file/d/1DbadeIPw5d0m5aKNm9STDn1GKBvbwSry/view?usp=drive_link,1000,completed,FALSE
bd061211-a9c3-4cd4-938d-410634014b6f,"October 10, 2025 at 3:53:32 PM GMT+5:30",https://app.apollo.io/#/people?personTitles[]=Engineer&organizationNumEmployeesRanges[]=11-50&qOrganizationKeywordTags[]=GenAI&personLocations[]=Mumbai,9965,,251,https://drive.google.com/file/d/1blch6dN1ZhMOfpD1Pfe0ge8aRdxPreUb/view?usp=drive_link,100,completed,FALSE
20be76a9-d146-4513-9c7f-943938095ba3,"October 10, 2025 at 3:53:41 PM GMT+5:30",https://app.apollo.io/#/people?contactEmailStatusV2[]=verified&contactEmailExcludeCatchAll=true&personLocations[]=aurora&personLocations[]=Aurora%2C%20Colorado&personLocations[]=Aurora%2C%20Illinois&personLocations[]=Aurora%2C%20Ohio&personLocations[]=Aurora%2C%20Canada&personLocations[]=Aurora%2C%20Oregon&personLocations[]=Aurora%2C%20Indiana&personLocations[]=Aurora%2C%20New%20York&personLocations[]=Aurora%2C%20Nebraska&prospectedByCurrentTeam[]=no&sortAscending=false&sortByField=%5Bnone%5D&page=1,9900,,252,https://drive.google.com/file/d/1JeaqTcD8mASggF1TRB_oE-6fzV_WplHh/view?usp=drive_link,100,completed,FALSE
2e4152eb-95fa-491f-ba04-59ca4bfc6eaa,"October 10, 2025 at 3:54:01 PM GMT+5:30",https://app.apollo.io/#/people?sortByField=recommendations_score&sortAscending=false&page=1&organizationIndustryTagIds[]=5567cd467369644d39040000&organizationIndustryTagIds[]=5567cd4d73696439d9040000&organizationIndustryTagIds[]=5567cd4f7369644cfd250000&personLocations[]=Hungary&personTitles[]=graphic%20designer&personTitles[]=seo%20specialist&personTitles[]=marketing%20manager&personSeniorities[]=owner&personSeniorities[]=founder&personSeniorities[]=c_suite,9900,,253,https://drive.google.com/file/d/19XguZfolC6Vyn-rT41dHadmwMcilcxLY/view?usp=drive_link,100,completed,FALSE
8a9f62e7-4c65-4f2f-8f46-59080cb28339,"October 10, 2025 at 3:54:21 PM GMT+5:30",https://app.apollo.io/#/people?personTitles[]=Founder&organizationNumEmployeesRanges[]=11-50&qOrganizationKeywordTags[]=Marketing&personLocations[]=Lithuania,9900,,254,https://drive.google.com/file/d/19TudwHadyYOjVjk_miZqJVFt0Fyw3wH1/view?usp=drive_link,100,completed,FALSE
5cb78c5c-53e6-482b-9b1d-1f31230fca73,"October 10, 2025 at 3:54:53 PM GMT+5:30",https://app.apollo.io/#/people?contactEmailStatusV2[]=verified&contactEmailExcludeCatchAll=true&personSeniorities[]=vp&personSeniorities[]=head&personSeniorities[]=director&personSeniorities[]=senior&personSeniorities[]=manager&personSeniorities[]=partner&personSeniorities[]=c_suite&personSeniorities[]=founder&personSeniorities[]=owner&sortByField=recommendations_score&sortAscending=false&page=1&qKeywords=Content%20Creator,9731,,255,https://drive.google.com/file/d/1_yT2qfsEp722v7136fOXsPDhK3tLsqX8/view?usp=drive_link,100,completed,FALSE
60a23ef6-8570-45e4-8924-53a74b3e08b2,"October 10, 2025 at 3:55:05 PM GMT+5:30",https://app.apollo.io/#/people?page=1&personTitles[]=manager&personTitles[]=director&personTitles[]=owner&sortAscending=false&sortByField=recommendations_score&contactEmailStatusV2[]=verified&personLocations[]=Netherlands&organizationNumEmployeesRanges[]=11%2C20&organizationNumEmployeesRanges[]=21%2C50&organizationIndustryTagIds[]=5567cd4773696439dd350000,9300,,256,https://drive.google.com/file/d/1G0SluPnkHIp8pmPfJQkVSz3Ol6lFac-g/view?usp=drive_link,100,completed,FALSE
f58967a4-5503-41b6-adc8-e62110a676e3,"October 10, 2025 at 3:55:51 PM GMT+5:30",https://app.apollo.io/#/people?page=1&personTitles[]=owner&personTitles[]=founder&personTitles[]=founder%20and%20ceo&personTitles[]=founding%20partner&personTitles[]=co-founder&personTitles[]=director&personTitles[]=founding%20principal&personTitles[]=partner&personTitles[]=partner%20manager&personTitles[]=partner%20account%20manager&organizationLocations[]=United%20States&organizationLocations[]=Canada&qKeywords=Marketing%20Consultant&sortByField=%5Bnone%5D&sortAscending=false,9000,,257,https://drive.google.com/file/d/1HslQGlFgRWqtvz2__KTrGiWYfyXqLilx/view?usp=drive_link,100,completed,FALSE
8f3acda1-8c12-4c27-b1da-6fa6039d331f,"October 10, 2025 at 3:55:55 PM GMT+5:30",https://app.apollo.io/#/people?personTitles[]=AI%20Engineer&personTitles[]=App%20Developer&personTitles[]=Big%20Data%20Analyst&personTitles[]=Business%20Analyst&personTitles[]=Business%20Intelligence%20Developer&personTitles[]=Cloud%20IT%20Manager&personTitles[]=Cloud%20Solutions%20Architect&personTitles[]=Cloud%20Administrator&personTitles[]=Compute%20Administrator&personTitles[]=Data%20Analyst&personTitles[]=Data%20Analytics%20Manager&personTitles[]=Data%20Architect&personTitles[]=Data%20Engineer&personTitles[]=Data%20Mining%20Engineer&personTitles[]=Data%20Modeler&personTitles[]=Data%20Warehouse%20Engineer&personTitles[]=Database%20Administrator&personTitles[]=Database%20Architect&personTitles[]=DevOps%20Engineer&personTitles[]=Enterprise%20Architect&personTitles[]=ETL%20Developer&personTitles[]=Hadoop%20Developer&personTitles[]=Hardware%20Engineer&personTitles[]=Infrastructure%20Engineer&personTitles[]=IT%20Architect&personTitles[]=IT%20Manager&personTitles[]=IT%20Operations%20Manager&personTitles[]=IT%20,9000,,258,https://drive.google.com/file/d/1Fhj2qD4WwHBX3OokZp1J8SBKHJrjG89V/view?usp=drive_link,100,completed,FALSE
a03845fb-2f33-4191-8638-e0a1fbed5b4e,"October 10, 2025 at 3:56:01 PM GMT+5:30",https://app.apollo.io/?utm_campaign=Transactional%3A+Account+Activation&utm_content=Transactional%3A+Account+Activation&utm_medium=email&utm_source=cio#/people?page=1&sortByField=recommendations_score&sortAscending=false&uniqueUrlId=SeujCVJgA7&contactEmailStatusV2[]=verified&personTitles[]=manager&personTitles[]=owner&personTitles[]=manager%20de%20compras&personTitles[]=buyer&personTitles[]=marketing%20manager&personTitles[]=marketing%20director&personTitles[]=head%20of%20marketing&personTitles[]=brand%20manager&personTitles[]=purchasing%20manager&personTitles[]=sourcing%20specialist&personLocations[]=Chile&personPastTitles[]=manager%20marketing&personPastTitles[]=manager%20de%20compras&personPastTitles[]=buyer&personPastTitles[]=marketing%20director&personPastTitles[]=brand%20manager&personPastTitles[]=head%20of%20marketing%20communications&personPastTitles[]=purchasing%20manager&personPastTitles[]=sourcing%20specialist&personPastTitles[]=compras&organizationNumEmployeesRanges[]=1001%2C2000&organizationNumEmployeesRanges[]=2001%2C5000&organizationNumEmployeesRanges[]=5001%2C10000&organizationNumEmployeesRanges[]=10001,9000,,259,https://drive.google.com/file/d/13sJtazXbmXDeCS0aZrtkdxC9TNekEVFr/view?usp=drive_link,100,completed,FALSE
05472148-9adc-4e62-90a6-38cb660ab719,"October 10, 2025 at 3:56:21 PM GMT+5:30",https://app.apollo.io/#/people?contactEmailStatusV2[]=verified&personTitles[]=owner&personTitles[]=president&personTitles[]=ceo&personTitles[]=founder&personLocations[]=United%20States&organizationLocations[]=United%20States&organizationNumEmployeesRanges[]=1%2C10&organizationNumEmployeesRanges[]=11%2C20&organizationNumEmployeesRanges[]=21%2C50&sortAscending=false&sortByField=sanitized_organization_name_unanalyzed&organizationIndustryTagIds[]=5567cddb7369644d250c0000&marketSegments[]=services&page=1,8810,,260,https://drive.google.com/file/d/1BoX9FJIUDI8a0XpARqXl76RElKYdt4cD/view?usp=drive_link,100,completed,FALSE
72f15de4-ce6c-42ee-96ea-f0d0a8dfbd4b,"October 10, 2025 at 3:56:24 PM GMT+5:30",https://app.apollo.io/#/people?page=1&sortAscending=false&sortByField=recommendations_score&personLocations[]=Manchester%2C%20United%20Kingdom&personTitles[]=managing%20director&qOrganizationKeywordTags[]=accounting%20services&includedOrganizationKeywordFields[]=tags&includedOrganizationKeywordFields[]=name,8681,,261,https://drive.google.com/file/d/1dJt_lNHcIx_YvpNI-36qXRxKKvv_Uy1s/view?usp=drive_link,100,completed,FALSE
